Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 2260: loss 3.7948, time 3722.87ms, mfu 35.98%
iter 2270: loss 3.7519, time 3724.29ms, mfu 36.00%
iter 2280: loss 3.8654, time 3721.58ms, mfu 36.02%
iter 2290: loss 3.8170, time 3724.57ms, mfu 36.03%
iter 2300: loss 3.7026, time 3716.93ms, mfu 36.05%
iter 2310: loss 3.7111, time 3725.21ms, mfu 36.06%
iter 2320: loss 3.8176, time 3724.43ms, mfu 36.07%
iter 2330: loss 3.6220, time 3722.15ms, mfu 36.08%
iter 2340: loss 3.6430, time 3722.71ms, mfu 36.09%
iter 2350: loss 3.8039, time 3724.44ms, mfu 36.10%
iter 2360: loss 3.8348, time 3723.51ms, mfu 36.10%
iter 2370: loss 3.7498, time 3727.12ms, mfu 36.11%
iter 2380: loss 3.7679, time 3724.93ms, mfu 36.11%
iter 2390: loss 3.7916, time 3723.74ms, mfu 36.11%
iter 2400: loss 3.5452, time 3723.14ms, mfu 36.12%
iter 2410: loss 3.7191, time 3726.20ms, mfu 36.12%
iter 2420: loss 3.6626, time 3724.23ms, mfu 36.13%
iter 2430: loss 3.5611, time 3727.41ms, mfu 36.13%
iter 2440: loss 3.6883, time 3724.66ms, mfu 36.13%
iter 2450: loss 3.6810, time 3721.39ms, mfu 36.13%
iter 2460: loss 3.5824, time 3725.34ms, mfu 36.14%
iter 2470: loss 3.4358, time 3722.05ms, mfu 36.14%
iter 2480: loss 3.5294, time 3726.06ms, mfu 36.14%
iter 2490: loss 3.5217, time 3721.70ms, mfu 36.14%
iter 2500: loss 3.4848, time 3721.94ms, mfu 36.15%
iter 2510: loss 3.6357, time 3726.43ms, mfu 36.15%
iter 2520: loss 3.5077, time 3720.67ms, mfu 36.15%
iter 2530: loss 3.5079, time 3721.11ms, mfu 36.15%
iter 2540: loss 3.4958, time 3725.99ms, mfu 36.15%
iter 2550: loss 3.5191, time 3722.58ms, mfu 36.16%
iter 2560: loss 3.6317, time 3729.46ms, mfu 36.15%
iter 2570: loss 3.6890, time 3726.16ms, mfu 36.15%
iter 2580: loss 3.6807, time 3724.79ms, mfu 36.15%
iter 2590: loss 3.5190, time 3723.54ms, mfu 36.15%
iter 2600: loss 3.5467, time 3725.16ms, mfu 36.15%
iter 2610: loss 3.5312, time 3724.36ms, mfu 36.15%
iter 2620: loss 3.5201, time 3729.51ms, mfu 36.15%
iter 2630: loss 3.6317, time 3725.09ms, mfu 36.15%
iter 2640: loss 3.6864, time 3724.67ms, mfu 36.15%
iter 2650: loss 3.5724, time 3722.88ms, mfu 36.15%
iter 2660: loss 3.5702, time 3726.18ms, mfu 36.15%
iter 2670: loss 3.7845, time 3724.01ms, mfu 36.15%
iter 2680: loss 3.7440, time 3726.66ms, mfu 36.15%
iter 2690: loss 3.5412, time 3723.19ms, mfu 36.15%
iter 2700: loss 3.7329, time 3725.25ms, mfu 36.15%
iter 2710: loss 3.6482, time 3725.24ms, mfu 36.15%
iter 2720: loss 3.6612, time 3726.68ms, mfu 36.15%
iter 2730: loss 3.6097, time 3730.91ms, mfu 36.14%
iter 2740: loss 3.7943, time 3726.39ms, mfu 36.14%
iter 2750: loss 3.7193, time 3728.69ms, mfu 36.14%
iter 2760: loss 3.5999, time 3721.95ms, mfu 36.14%
iter 2770: loss 3.5355, time 3728.68ms, mfu 36.14%
iter 2780: loss 3.6761, time 3726.96ms, mfu 36.14%
