Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
Using AdamW+
compiling the model... (takes a ~minute)
iter 2350: loss 3.7870, time 3689.08ms, mfu 36.48%
iter 2360: loss 3.8067, time 3682.13ms, mfu 36.49%
iter 2370: loss 3.7274, time 3683.39ms, mfu 36.49%
iter 2380: loss 3.7543, time 3685.19ms, mfu 36.50%
iter 2390: loss 3.7860, time 3685.72ms, mfu 36.50%
iter 2400: loss 3.5358, time 3682.91ms, mfu 36.51%
iter 2410: loss 3.6971, time 3685.30ms, mfu 36.51%
iter 2420: loss 3.6539, time 3685.45ms, mfu 36.51%
iter 2430: loss 3.5476, time 3685.62ms, mfu 36.52%
iter 2440: loss 3.6808, time 3683.59ms, mfu 36.52%
iter 2450: loss 3.6607, time 3685.50ms, mfu 36.52%
iter 2460: loss 3.5613, time 3684.92ms, mfu 36.52%
iter 2470: loss 3.4071, time 3684.93ms, mfu 36.53%
iter 2480: loss 3.5152, time 3686.63ms, mfu 36.53%
iter 2490: loss 3.5184, time 3682.66ms, mfu 36.53%
iter 2500: loss 3.4735, time 3686.12ms, mfu 36.53%
iter 2510: loss 3.6232, time 3686.06ms, mfu 36.53%
iter 2520: loss 3.5025, time 3687.20ms, mfu 36.53%
iter 2530: loss 3.4750, time 3686.33ms, mfu 36.53%
iter 2540: loss 3.4816, time 3685.05ms, mfu 36.53%
iter 2550: loss 3.5102, time 3686.11ms, mfu 36.53%
iter 2560: loss 3.6256, time 3686.16ms, mfu 36.53%
iter 2570: loss 3.6694, time 3683.92ms, mfu 36.53%
iter 2580: loss 3.6627, time 3687.08ms, mfu 36.53%
iter 2590: loss 3.5116, time 3686.90ms, mfu 36.53%
iter 2600: loss 3.5291, time 3684.52ms, mfu 36.53%
iter 2610: loss 3.5275, time 3685.63ms, mfu 36.53%
iter 2620: loss 3.4984, time 3689.46ms, mfu 36.53%
iter 2630: loss 3.6049, time 3686.89ms, mfu 36.53%
